RuleID,Category,Standards,Deviation,Justification,SourceFile,Line,Title
R-e4a45cd8ac4b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/authentication.md,98,"- When using ADC (either with `gcloud` or a service account), you must also set "
R-b169bd300517,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/authentication.md,112,- This option is only available when running in a Google Cloud Shell environment
R-90dad9e952e5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/authentication.md,157,"Instead, you must configure authentication using environment variables."
R-d6302282f29e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,18,- **Description:** Saves the current conversation history. You must add a `<tag>
R-f9222bb21d8e,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,23,"- When you run `/chat list`, the CLI only scans these specific directories to fi"
R-55b6588d9254,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,70,"- **Description:** Hide tool descriptions, showing only the tool names."
R-ec6ada18ad9b,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,89,- **Note:** Only available if the CLI is invoked with the `--checkpointing` opti
R-013c2d26ca55,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,97,- **Description:** Display detailed statistics for the current Gemini CLI sessio
R-fb7088c41d0a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,114,"- **Description:** Hide tool descriptions, showing only the tool names."
R-62df9f067b71,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,160,Your command definition files must be written in the TOML format and use the `.t
R-cd4c9cd71ba5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,162,##### Required Fields
R-86765f295011,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,247,"- `<type>` must be one of: ""added"", ""changed"", ""fixed"", ""removed""."
R-312590230251,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/commands.md,264,"When a custom command attempts to execute a shell command, Gemini CLI will now p"
R-1606c36d9c36,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,25,- **Scope:** Applies only when running Gemini CLI from that specific project. Pr
R-aa179e12e9aa,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,72,- **Description:** Allows you to specify a list of core tool names that should b
R-26d1b4a5fff4,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,97,- **Description:** Controls whether the CLI automatically accepts and executes t
R-06a9e04465a6,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,117,- **Description:** Defines a custom shell command for discovering tools from you
R-86c6a69687d7,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,122,- **Description:** Defines a custom shell command for calling a specific tool th
R-694e11889bd7,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,123,- It must take function `name` (exactly as in [function declaration](https://ai.
R-9597caa056f0,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,124,"- It must read function arguments as JSON on `stdin`, analogous to [`functionCal"
R-c9a6d093bfa6,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,125,"- It must return function output as JSON on `stdout`, analogous to [`functionRes"
R-f4d9669439fc,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,130,- **Description:** Configures connections to one or more Model-Context Protocol
R-d39faac105b3,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,144,"- `includeTools` (array of strings, optional): List of tool names to include fro"
R-353ccbc10718,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,250,- Note: Currently only the `run_shell_command` tool is supported.
R-e20db74bc8ea,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,262,- **Description:** Specifies environment variables that should be excluded from
R-3d337f9f9cc3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,282,- **Description:** Controls the behavior of the `/memory refresh` command. If se
R-955d7466a990,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,365,**Environment Variable Exclusion:** Some environment variables (like `DEBUG` and
R-a43dc1defa3d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,377,- Required for using Vertex AI in express mode.
R-2ed927b36e61,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,382,- Required for using Code Assist or Vertex AI.
R-b74f22a07d24,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,384,"- **Cloud Shell Note:** When running in a Cloud Shell environment, this variable"
R-1a49a7a86411,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,394,- Required for using Vertex AI in non express mode.
R-fd62b3788240,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/configuration.md,515,"- If a new dependency is required, please state the reason."
R-44e5f811f145,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/themes.md,88,**Required Properties:**
R-10b848068c3f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/themes.md,90,- `name` (must match the key in the `customThemes` object and be a string)
R-2275e4f0d56b,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/cli/themes.md,91,"- `type` (must be the string `""custom""`)"
R-39e9deea81dd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/examples/proxy-script.md,3,The following is an example of a proxy script that can be used with the `GEMINI_
R-7ae461f384c9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/gemini-cli-main/docs/examples/proxy-script.md,14,// Example proxy server that listens on :::8877 and only allows HTTPS connection
R-a99e4ba9592f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/docs/agents/maintenance_playbook.md,6,- `desktop/electron/` — packaging only
R-82baa16dd909,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/docs/agents/AGENTS.md,6,- Never commit secrets.
R-85b89d32013e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/docs/ops/security.md,4,- HTTP-only cookies and JWT for admin routes.
R-eb31d39b3f37,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/README.md,27,# Using npx (no installation required)
R-78454d25a7a0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/ROADMAP.md,14,This roadmap represents our current thinking and is for informational purposes o
R-6fd8838ce37b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/CONTRIBUTING.md,9,Contributions to this project must be accompanied by a
R-37ab1f607a15,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/CONTRIBUTING.md,66,"If your PR introduces a user-facing change (e.g., a new command, a modified flag"
R-f8969615e985,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/CONTRIBUTING.md,92,- **Development:** Please use Node.js `~20.19.0`. This specific version is requi
R-fc93a750a0f4,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/CONTRIBUTING.md,283,"For stronger container-based sandboxing on macOS or other platforms, you can set"
R-d2da1f64fb5c,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/CONTRIBUTING.md,289,"All sandboxing methods, including macOS Seatbelt using `*-proxied` profiles, sup"
R-73827b77b2c0,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,75,"- Simplified Immutability: While not strictly enforced, plain objects encourage "
R-0ae64d20ef96,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,98,- **Preferring `unknown` over `any`**: When you absolutely cannot determine the
R-8abdd0988722,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,136,"By consistently applying these principles, we can maintain a codebase that is no"
R-c6ca5bc33617,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,152,Never mutate state directly: Always generate code that updates state immutably.
R-579ba5e1bd4f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,154,Accurately use useEffect and other effect Hooks: whenever you think you could us
R-cbf764c1a955,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,158,Use refs only when necessary: Avoid using useRef unless the task genuinely requi
R-21b3d99c9749,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,180,- Only suggest changes that meaningfully improve optimization potential
R-4f186b8fdfb2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/GEMINI.md,189,Only write high-value comments if at all. Avoid talking to the user through comm
R-e90e15f5f314,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,7,"- You must keep the repo healthy: pass tests, maintain docs, respect directory p"
R-118c726fdd10,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,8,"- **Escalate** (ask) only when blocked by external access (e.g., missing credent"
R-26dfdd59d87e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,12,2. Run `scripts/verify_credentials.py`. If required envs are missing → write act
R-a9b311b05d3d,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,29,- Persistent memory lives in `storage/memory.json` (append-only sessions) and `d
R-2b098c9b9407,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,32,## Directory Policy (enforced)
R-059c75c59469,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,37,- `artifacts/` build outputs; never commit secrets.
R-f46abaeab4aa,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,44,- Never print secret values; redact on screen and in logs.
R-0e153a312615,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/docs/config.md,3,Settings are provided via `.env` (copy from `.env.example`). Never commit secret
R-074914edbed6,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/docs/ci_secrets.md,106,"If you'd like, I can now: (A) update the CI workflow to install the p12 and nota"
R-b2370279efed,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,35,"gratis or for a fee, you must pass on to the recipients the same"
R-e3f6c51ee187,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,36,"freedoms that you received.  You must make sure that they, too, receive"
R-1fea27cd1a83,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,37,or can get the source code.  And you must show them these terms so they
R-a3fd96a144df,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,126,"Component, and (b) serves only to enable use of the work with that"
R-74be567b1450,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,160,"covered work is covered by this License only if the output, given its"
R-541444011050,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,171,"for you must do so exclusively on your behalf, under your direction"
R-452495a4621c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,181,No covered work shall be deemed part of an effective technological
R-d964435e4a8e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,214,a) The work must carry prominent notices stating that you modified
R-fc76b36291b9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,217,b) The work must carry prominent notices stating that it is
R-ea61b1cf22b5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,222,"c) You must license the entire work, as a whole, under this"
R-ed91206c4e5f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,230,"d) If the work has interactive user interfaces, each must display"
R-7eaabe7d5bd3,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,271,"alternative is allowed only occasionally and noncommercially, and"
R-2e0d2bf1029b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,272,"only if you received the object code with such an offer, in accord"
R-bcbfdbad8643,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,301,doubtful cases shall be resolved in favor of coverage.  For a particular
R-8c4ec9601153,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,308,the only significant mode of use of the product.
R-a8d60e24aab7,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/system-prompts-and-models-of-ai-tools-main/LICENSE.md,311,"procedures, authorization keys, or other information required to install"
